bnf_code,snomed_code,description,condition
0205051J0AAAAAA,10435511000001108,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,10435611000001107,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,1210211000001103,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,13765611000001105,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,13765711000001101,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,15089111000001108,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,15089211000001102,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,20925711000001102,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,20925811000001105,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,22018011000001101,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,22018211000001106,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,23981411000001102,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,23981511000001103,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,37078211000001101,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,37078411000001102,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,38924411000001109,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,38924511000001108,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,42210511000001102,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,5366811000001109,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9445411000001105,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9445511000001109,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9448711000001106,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9448811000001103,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9450311000001107,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9450411000001100,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9457011000001105,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9457211000001100,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9471311000001104,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9471411000001106,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9474311000001101,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9474411000001108,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9499611000001103,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9499811000001104,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9554711000001108,Fosinopril 10mg tablets,med_cvd
0205051J0AAAAAA,9554811000001100,Fosinopril 10mg tablets,med_cvd
0205051J0AAABAB,1012611000001107,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,10294711000001108,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,10295011000001105,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,10435711000001103,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,10435811000001106,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,13765811000001109,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,13765911000001104,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,15209611000001107,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,15209711000001103,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,15209911000001101,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,20937311000001107,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,20937411000001100,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,23981611000001104,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,23981711000001108,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,37078911000001105,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,37079211000001106,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,42210611000001103,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,5367511000001108,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9445611000001108,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9445711000001104,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9448911000001108,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9449011000001104,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9450511000001101,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9450611000001102,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9457311000001108,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9457511000001102,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9471511000001105,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9471611000001109,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9474511000001107,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9474611000001106,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9500311000001107,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9500411000001100,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9554911000001105,Fosinopril 20mg tablets,med_cvd
0205051J0AAABAB,9555011000001105,Fosinopril 20mg tablets,med_cvd
0205051J0AAACAC,12006311000001101,Fosinopril 20mg/5ml oral liquid,med_cvd
0205051J0AAACAC,12006411000001108,Fosinopril 20mg/5ml oral liquid,med_cvd
0205051J0AAACAC,12006511000001107,Fosinopril 20mg/5ml oral liquid,med_cvd
0205051J0AAACAC,12006611000001106,Fosinopril 20mg/5ml oral liquid,med_cvd
0205051J0AAACAC,12006711000001102,Fosinopril 20mg/5ml oral liquid,med_cvd
0205051J0AAACAC,12006811000001105,Fosinopril 20mg/5ml oral liquid,med_cvd
0205051J0AAACAC,12034611000001106,Fosinopril 20mg/5ml oral liquid,med_cvd
0205051J0AAACAC,12034711000001102,Fosinopril 20mg/5ml oral liquid,med_cvd
0205051J0BBAAAA,1354311000001101,Staril 10mg tablets,med_cvd
0205051J0BBAAAA,462511000001104,Staril 10mg tablets,med_cvd
0205051J0BBABAB,1354611000001106,Staril 20mg tablets,med_cvd
0205051J0BBABAB,348111000001107,Staril 20mg tablets,med_cvd
0205051K0AAAAAA,13754811000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,13754911000001106,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,13845711000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,13845811000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,15419111000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,16061211000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,16061311000001106,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,17936811000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,17936911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,22071811000001105,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,22072011000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,24367111000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,24367311000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,27475211000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,27475311000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,29891911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,29892011000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,3143011000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,37259911000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,37261511000001108,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,39019311000001100,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,39019411000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,42376311000001106,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,5600611000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,7334911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,7335011000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,7495911000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,7496111000001108,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,7513811000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,7513911000001108,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,7977511000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,7977611000001108,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,8171711000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,8172011000001108,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,9089111000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAAAAA,9089211000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,13754611000001100,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,13754711000001109,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,13845511000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,13845611000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,15505211000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,16061011000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,16061111000001109,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,17936611000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,17936711000001104,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,22071611000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,22071711000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,24366811000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,24366911000001107,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,28168411000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,28168811000001105,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,29892111000001105,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,29892211000001104,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,30221211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,30221311000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,3144211000001109,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,39019111000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,39019211000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,42213111000001104,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,7334711000001104,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,7334811000001107,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,7495011000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,7497011000001105,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,7513611000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,7513711000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,7977211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,7977411000001105,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,8171311000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0AAABAB,8171511000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205051K0BBAAAA,3143111000001100,Zestoretic 20 tablets,med_cvd
0205051K0BBAAAA,3143211000001106,Zestoretic 20 tablets,med_cvd
0205051K0BBABAB,3144311000001101,Zestoretic 10 tablets,med_cvd
0205051K0BBABAB,3144411000001108,Zestoretic 10 tablets,med_cvd
0205051K0BCAAAA,3143511000001109,Carace 20 Plus tablets,med_cvd
0205051K0BCAAAA,3143711000001104,Carace 20 Plus tablets,med_cvd
0205051K0BCABAB,3144511000001107,Carace 10 Plus tablets,med_cvd
0205051K0BCABAB,3144611000001106,Carace 10 Plus tablets,med_cvd
0205051K0BDAAAB,7385911000001108,Caralpha 10mg/12.5mg tablets,med_cvd
0205051K0BDAAAB,7386011000001100,Caralpha 10mg/12.5mg tablets,med_cvd
0205051K0BDABAA,7385711000001106,Caralpha 20mg/12.5mg tablets,med_cvd
0205051K0BDABAA,7385811000001103,Caralpha 20mg/12.5mg tablets,med_cvd
0205051K0BEAAAB,8145711000001102,Lisicostad 10mg/12.5mg tablets,med_cvd
0205051K0BEAAAB,8145811000001105,Lisicostad 10mg/12.5mg tablets,med_cvd
0205051K0BEABAA,8145911000001100,Lisicostad 20mg/12.5mg tablets,med_cvd
0205051K0BEABAA,8146011000001108,Lisicostad 20mg/12.5mg tablets,med_cvd
0205051K0BFAAAA,38240011000001105,Lisoretic 20mg/12.5mg tablets,med_cvd
0205051K0BFAAAA,38240111000001106,Lisoretic 20mg/12.5mg tablets,med_cvd
0205051K0BFABAB,38240211000001100,Lisoretic 10mg/12.5mg tablets,med_cvd
0205051K0BFABAB,38240411000001101,Lisoretic 10mg/12.5mg tablets,med_cvd
0205051L0AAAAAA,10290411000001108,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,10290611000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,10385711000001103,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,10385811000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,14122911000001109,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,14123011000001101,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,15107611000001100,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,15107711000001109,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,16060211000001109,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,16060311000001101,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,17937011000001103,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,17937111000001102,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,22072211000001102,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,22072311000001105,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,2265611000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,2265711000001102,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,2265911000001100,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,24368011000001107,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,24368311000001105,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,27377211000001100,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,27377311000001108,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,2801211000001103,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,2801511000001100,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,2801711000001105,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,2801811000001102,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,2801911000001107,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,30221411000001105,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,30221511000001109,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,337211000001101,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,35391311000001107,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,35391411000001100,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,36937811000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,36937911000001101,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,3695211000001103,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,3695311000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,37759411000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,37768111000001103,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,39018311000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,39018411000001104,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,41733911000001101,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,41734111000001102,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,42203611000001109,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,42203811000001108,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,42376211000001103,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,42481311000001100,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,42481411000001107,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,42581111000001105,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,460011000001108,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,461611000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,5253711000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,5253811000001103,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,60211000001105,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,709811000001102,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,874311000001100,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,877611000001104,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,96611000001106,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,9809811000001108,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,9809911000001103,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAAAAA,999111000001104,Lisinopril 2.5mg tablets,med_cvd
0205051L0AAABAB,10291711000001105,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,10291911000001107,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,10386011000001109,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,10386211000001104,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,1044011000001103,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,13754011000001107,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,13754111000001108,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,14123111000001100,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,14123211000001106,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,15108011000001108,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,15108111000001109,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,16060411000001108,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,16060511000001107,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,17937211000001108,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,17937311000001100,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,18111000001103,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,18463411000001102,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,18463511000001103,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,22072411000001103,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,22072511000001104,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,2266311000001106,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,2266411000001104,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,2266611000001101,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,2266711000001105,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,24368811000001101,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,24368911000001106,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,27377411000001101,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,27377511000001102,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,2803711000001106,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,2803911000001108,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,2804311000001109,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,2804511000001103,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,2804811000001100,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,30221611000001108,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,30221711000001104,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,34511000001109,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,35165211000001107,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,35165311000001104,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,35391711000001106,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,35391811000001103,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,35611000001109,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,36937411000001109,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,36937711000001103,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,3695411000001104,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,3695511000001100,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,37759511000001105,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,37768311000001101,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,39018911000001107,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,39019011000001103,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,41734411000001107,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,41734511000001106,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,42204111000001104,Lisinopril 5mg tablets,med_cvd
0205051L0AAABAB,42204311000001102,Lisinopril 5mg tablets,med_cvd
